#{"t_start": 1673361826.7080061, "env_id": "WurtzExtract-v1"}
r,l,t
0.333333,1,46.433756
0.333333,1,46.435699
0.333333,1,46.437709
0.333333,1,46.439702
0.333333,1,46.441755
0.333333,1,46.443724
0.333333,1,46.445597
0.333333,1,46.447575
0.333333,1,46.449472
0.333333,1,46.451388
0.333333,1,46.453432
0.333333,1,46.455345
0.333333,1,46.457243
0.333333,1,46.459136
0.333333,1,46.461036
0.333333,1,46.463012
0.333333,1,46.465034
0.333333,1,46.466939
0.333333,1,46.468835
0.333333,1,46.470783
0.333333,1,46.472754
0.333333,1,46.474712
0.333333,1,46.476733
0.333333,1,46.478651
0.333333,1,46.480535
0.333333,1,46.482493
0.333333,1,46.484436
0.333333,1,46.486353
0.333333,1,46.509422
0.333333,1,46.511667
0.333333,1,46.513573
0.333333,1,46.515538
0.333333,1,46.517467
0.333333,1,46.519444
0.333333,1,46.521543
0.333333,1,46.52348
0.333333,1,46.52537
0.333333,1,46.527305
0.333333,1,46.529187
0.333333,1,46.531128
0.333333,1,46.533152
0.333333,1,46.535057
0.333333,1,46.536949
0.333333,1,46.539024
0.333333,1,46.540917
0.333333,1,46.542864
0.333333,1,46.544934
0.333333,1,46.546982
0.333333,1,46.548869
0.333333,1,46.550786
0.333333,1,46.552836
0.333333,1,46.554884
0.333333,1,46.556884
0.333333,1,46.558811
0.333333,1,46.560637
0.333333,1,46.562603
0.333333,1,46.564529
0.333333,1,46.566496
0.333333,1,46.56853
0.333333,1,46.570443
0.333333,1,46.572388
0.333333,1,46.574296
0.333333,1,46.576149
0.333333,1,46.578058
0.333333,1,46.580103
0.333333,1,46.582017
0.333333,1,46.583951
0.333333,1,46.585882
0.333333,1,46.587829
0.333333,1,46.589741
0.333333,1,46.592207
0.333333,1,46.594079
0.333333,1,46.595955
0.333333,1,46.597845
0.333333,1,46.599838
0.333333,1,46.601868
0.333333,1,46.603967
0.333333,1,46.605905
0.333333,1,46.607872
0.333333,1,46.609833
0.333333,1,46.611785
0.333333,1,46.613749
0.333333,1,46.615829
0.333333,1,46.617859
0.333333,1,46.619803
0.333333,1,46.621782
0.333333,1,46.623729
0.333333,1,46.625667
0.333333,1,46.627719
0.333333,1,46.629694
0.333333,1,46.631674
0.333333,1,46.63368
0.333333,1,46.635667
0.333333,1,46.637659
0.333333,1,46.639718
0.333333,1,46.641739
0.333333,1,46.643739
0.333333,1,46.645732
0.333333,1,46.647676
0.333333,1,46.649631
0.333333,1,46.65168
0.333333,1,46.653666
0.333333,1,46.65554
0.333333,1,46.657484
0.333333,1,46.659449
0.333333,1,46.661412
0.333333,1,46.663509
0.333333,1,46.665415
0.333333,1,46.667371
0.333333,1,46.669289
0.333333,1,46.671212
0.333333,1,46.673135
0.333333,1,46.675254
0.333333,1,46.677148
0.333333,1,46.679135
0.333333,1,46.681038
0.333333,1,46.682975
0.333333,1,46.684909
0.333333,1,46.687077
0.333333,1,46.689012
0.333333,1,46.691018
0.333333,1,46.692962
0.333333,1,46.694996
0.333333,1,46.69694
0.333333,1,46.699064
0.333333,1,46.701034
0.333333,1,46.703065
0.333333,1,46.705003
0.333333,1,46.707036
0.333333,1,46.708991
0.333333,1,46.711053
0.333333,1,46.71297
0.333333,1,46.714983
0.333333,1,46.716952
0.333333,1,46.719031
0.333333,1,46.721025
0.333333,1,46.723186
0.333333,1,46.725165
0.333333,1,46.727129
0.333333,1,46.729108
0.333333,1,46.731127
0.333333,1,46.733099
0.333333,1,46.735716
0.333333,1,46.737665
0.333333,1,46.7396
0.333333,1,46.74161
0.333333,1,46.743542
0.333333,1,46.745522
0.333333,1,46.747619
0.333333,1,46.749642
0.333333,1,46.751597
0.333333,1,46.753532
0.333333,1,46.755523
0.333333,1,46.757474
0.333333,1,46.759579
0.333333,1,46.761525
0.333333,1,46.784546
0.333333,1,46.786914
0.333333,1,46.788979
0.333333,1,46.791063
0.333333,1,46.793054
0.333333,1,46.795168
0.333333,1,46.797067
0.333333,1,46.799107
0.333333,1,46.801085
0.333333,1,46.803106
0.333333,1,46.805045
0.333333,1,46.807143
0.333333,1,46.809103
0.333333,1,46.81117
0.333333,1,46.813139
0.333333,1,46.815076
0.333333,1,46.81699
0.333333,1,46.819089
0.333333,1,46.821105
0.333333,1,46.823106
0.333333,1,46.825087
0.333333,1,46.827051
0.333333,1,46.828969
0.333333,1,46.831174
0.333333,1,46.83311
0.333333,1,46.835163
0.333333,1,46.837141
0.333333,1,46.839113
0.333333,1,46.84108
0.333333,1,46.843236
0.333333,1,46.845148
0.333333,1,46.847126
0.333333,1,46.849112
0.333333,1,46.851204
0.333333,1,46.853098
0.333333,1,46.855386
0.333333,1,46.857354
0.333333,1,46.859428
0.333333,1,46.861371
0.333333,1,46.863467
0.333333,1,46.865449
0.333333,1,46.867638
0.333333,1,46.869589
0.333333,1,46.871556
0.333333,1,46.873582
0.333333,1,46.875565
0.333333,1,46.87756
0.333333,1,46.879697
0.333333,1,46.881591
0.333333,1,46.883522
0.333333,1,46.885436
0.333333,1,46.88731
0.333333,1,46.889155
0.333333,1,46.891155
0.333333,1,46.893011
0.333333,1,46.894943
0.333333,1,46.896856
0.333333,1,46.898879
0.333333,1,46.900768
0.333333,1,46.903373
0.333333,1,46.905256
0.333333,1,46.907239
0.333333,1,46.909115
0.333333,1,46.911042
0.333333,1,46.912935
0.333333,1,46.915037
0.333333,1,46.91692
0.333333,1,46.918929
0.333333,1,46.920832
0.333333,1,46.922855
0.333333,1,46.924722
0.333333,1,46.926853
0.333333,1,46.928739
0.333333,1,46.930739
0.333333,1,46.932634
0.333333,1,46.934598
0.333333,1,46.936542
0.333333,1,46.938667
0.333333,1,46.940467
0.333333,1,46.942379
0.333333,1,46.944303
0.333333,1,46.946375
0.333333,1,46.948379
0.333333,1,46.950469
0.333333,1,46.952406
0.333333,1,46.954473
0.333333,1,46.956395
0.333333,1,46.958364
0.333333,1,46.960289
0.333333,1,46.96242
0.333333,1,46.964366
0.333333,1,46.966334
0.333333,1,46.968222
0.333333,1,46.970198
0.333333,1,46.972112
0.333333,1,46.974165
0.333333,1,46.97605
0.333333,1,46.977936
0.333333,1,46.979835
0.333333,1,46.981778
0.333333,1,46.983671
0.333333,1,46.985705
0.333333,1,46.98758
0.333333,1,46.98964
0.333333,1,46.991634
0.333333,1,46.993541
0.333333,1,46.995557
0.333333,1,46.997699
0.333333,1,46.999642
0.333333,1,47.001604
0.333333,1,47.00351
0.333333,1,47.005441
0.333333,1,47.007458
0.333333,1,47.009512
0.333333,1,47.011404
0.333333,1,47.013344
0.333333,1,47.015238
0.333333,1,47.017198
0.333333,1,47.019094
0.333333,1,47.021129
0.333333,1,47.02312
0.333333,1,47.025038
0.333333,1,47.02699
0.333333,1,47.028912
0.333333,1,47.030861
0.333333,1,47.032892
0.333333,1,47.034799
0.333333,1,47.036711
0.333333,1,47.059681
0.333333,1,47.061989
0.333333,1,47.063895
0.333333,1,47.065826
0.333333,1,47.068548
0.333333,1,47.070559
0.333333,1,47.072547
0.333333,1,47.074577
0.333333,1,47.076563
0.333333,1,47.078485
0.333333,1,47.080637
0.333333,1,47.082669
0.333333,1,47.084612
0.333333,1,47.086618
0.333333,1,47.088618
0.333333,1,47.090544
0.333333,1,47.092619
0.333333,1,47.094553
0.333333,1,47.09644
0.333333,1,47.098522
0.333333,1,47.100654
0.333333,1,47.10271
0.333333,1,47.10475
0.333333,1,47.106784
0.333333,1,47.108767
0.333333,1,47.110812
0.333333,1,47.112838
0.333333,1,47.114815
0.333333,1,47.116921
0.333333,1,47.118937
0.333333,1,47.12094
0.333333,1,47.122961
0.333333,1,47.124974
0.333333,1,47.127009
0.333333,1,47.129065
0.333333,1,47.131073
0.333333,1,47.133008
0.333333,1,47.135014
0.333333,1,47.136973
0.333333,1,47.138973
0.333333,1,47.141013
0.333333,1,47.142976
0.333333,1,47.144928
0.333333,1,47.146921
0.333333,1,47.148885
0.333333,1,47.150849
0.333333,1,47.152869
0.333333,1,47.154833
0.333333,1,47.156741
0.333333,1,47.158663
0.333333,1,47.16057
0.333333,1,47.162564
0.333333,1,47.164639
0.333333,1,47.166527
0.333333,1,47.168422
0.333333,1,47.170341
0.333333,1,47.172326
0.333333,1,47.174277
0.333333,1,47.17634
0.333333,1,47.178329
0.333333,1,47.180273
0.333333,1,47.182218
0.333333,1,47.184178
0.333333,1,47.186143
0.333333,1,47.188175
0.333333,1,47.190168
0.333333,1,47.192097
0.333333,1,47.193985
0.333333,1,47.195898
0.333333,1,47.197827
0.333333,1,47.200019
0.333333,1,47.201937
0.333333,1,47.203825
0.333333,1,47.205732
0.333333,1,47.207621
0.333333,1,47.209518
0.333333,1,47.212028
0.333333,1,47.213981
0.333333,1,47.215897
0.333333,1,47.217815
0.333333,1,47.219692
0.333333,1,47.221605
0.333333,1,47.223692
0.333333,1,47.225547
0.333333,1,47.227437
0.333333,1,47.229358
0.333333,1,47.231297
0.333333,1,47.233184
0.333333,1,47.235273
0.333333,1,47.237237
0.333333,1,47.239184
0.333333,1,47.241056
0.333333,1,47.242918
0.333333,1,47.244787
0.333333,1,47.246872
0.333333,1,47.248713
0.333333,1,47.250619
0.333333,1,47.252467
0.333333,1,47.254356
0.333333,1,47.256238
0.333333,1,47.258308
0.333333,1,47.260183
0.333333,1,47.262061
0.333333,1,47.263969
0.333333,1,47.265888
0.333333,1,47.267786
0.333333,1,47.269851
0.333333,1,47.27172
0.333333,1,47.273623
0.333333,1,47.275605
0.333333,1,47.277632
0.333333,1,47.279517
0.333333,1,47.281497
0.333333,1,47.283376
0.333333,1,47.285318
0.333333,1,47.287192
0.333333,1,47.289052
0.333333,1,47.291126
0.333333,1,47.293133
0.333333,1,47.295024
0.333333,1,47.296898
0.333333,1,47.298909
0.333333,1,47.300771
0.333333,1,47.30276
0.333333,1,47.30475
0.333333,1,47.306728
0.333333,1,47.308577
0.333333,1,47.310573
0.333333,1,47.334215
0.333333,1,47.336462
0.333333,1,47.338535
0.333333,1,47.340722
0.333333,1,47.342724
0.333333,1,47.344652
0.333333,1,47.346624
0.333333,1,47.3486
0.333333,1,47.350704
0.333333,1,47.352853
0.333333,1,47.354748
0.333333,1,47.356692
0.333333,1,47.358597
0.333333,1,47.360654
0.333333,1,47.362652
0.333333,1,47.364768
0.333333,1,47.366728
0.333333,1,47.368649
0.333333,1,47.370615
0.333333,1,47.372543
0.333333,1,47.374566
0.333333,1,47.377117
0.333333,1,47.379071
0.333333,1,47.380988
0.333333,1,47.382928
0.333333,1,47.38486
0.333333,1,47.386763
0.333333,1,47.388812
0.333333,1,47.390793
0.333333,1,47.392678
0.333333,1,47.394647
0.333333,1,47.396619
0.333333,1,47.398607
0.333333,1,47.40068
0.333333,1,47.402674
0.333333,1,47.404594
0.333333,1,47.406541
0.333333,1,47.408449
0.333333,1,47.410396
0.333333,1,47.412498
0.333333,1,47.414553
0.333333,1,47.416508
0.333333,1,47.418492
0.333333,1,47.420466
0.333333,1,47.422462
0.333333,1,47.424543
0.333333,1,47.426547
0.333333,1,47.42843
0.333333,1,47.430455
0.333333,1,47.43242
0.333333,1,47.43446
0.333333,1,47.436499
0.333333,1,47.438529
0.333333,1,47.440454
0.333333,1,47.442435
0.333333,1,47.444314
0.333333,1,47.44631
0.333333,1,47.448325
0.333333,1,47.450264
0.333333,1,47.452166
0.333333,1,47.454078
0.333333,1,47.456033
0.333333,1,47.458001
0.333333,1,47.46005
0.333333,1,47.461995
0.333333,1,47.463952
0.333333,1,47.46594
0.333333,1,47.467867
0.333333,1,47.469823
0.333333,1,47.471873
0.333333,1,47.473851
0.333333,1,47.475739
0.333333,1,47.477682
0.333333,1,47.479612
0.333333,1,47.481529
0.333333,1,47.483586
0.333333,1,47.485533
0.333333,1,47.487532
0.333333,1,47.489446
0.333333,1,47.491477
0.333333,1,47.493404
0.333333,1,47.495454
0.333333,1,47.497342
0.333333,1,47.499355
0.333333,1,47.501311
0.333333,1,47.503376
0.333333,1,47.505385
0.333333,1,47.507602
0.333333,1,47.509608
0.333333,1,47.511584
0.333333,1,47.513508
0.333333,1,47.515511
0.333333,1,47.517381
0.333333,1,47.519711
0.333333,1,47.521706
0.333333,1,47.52364
0.333333,1,47.5257
0.333333,1,47.527584
0.333333,1,47.52953
0.333333,1,47.531641
0.333333,1,47.533649
0.333333,1,47.5356
0.333333,1,47.537612
0.333333,1,47.539506
0.333333,1,47.541439
0.333333,1,47.543517
0.333333,1,47.545474
0.333333,1,47.547402
0.333333,1,47.549357
0.333333,1,47.551352
0.333333,1,47.553326
0.333333,1,47.555532
0.333333,1,47.557504
0.333333,1,47.559413
0.333333,1,47.561348
0.333333,1,47.563302
0.333333,1,47.565305
0.333333,1,47.567398
0.333333,1,47.569366
0.333333,1,47.571299
0.333333,1,47.573174
0.333333,1,47.57505
0.333333,1,47.576941
0.333333,1,47.57902
0.333333,1,47.580915
0.333333,1,47.582797
0.333333,1,47.584684
0.333333,1,47.586622
0.333333,1,47.610138
0.333333,1,47.612345
0.333333,1,47.614592
0.333333,1,47.616583
0.333333,1,47.618592
0.333333,1,47.620567
0.333333,1,47.622603
0.333333,1,47.624567
0.333333,1,47.626749
0.333333,1,47.628713
0.333333,1,47.63075
0.333333,1,47.632624
0.333333,1,47.63454
0.333333,1,47.636447
0.333333,1,47.638532
0.333333,1,47.640373
0.333333,1,47.642312
0.333333,1,47.644192
0.333333,1,47.646114
0.333333,1,47.647977
0.333333,1,47.65
0.333333,1,47.651908
0.333333,1,47.653828
0.333333,1,47.655717
0.333333,1,47.657664
0.333333,1,47.659608
0.333333,1,47.661701
0.333333,1,47.663569
0.333333,1,47.665612
0.333333,1,47.667601
0.333333,1,47.669607
0.333333,1,47.67151
0.333333,1,47.673669
0.333333,1,47.675657
0.333333,1,47.677639
0.333333,1,47.679604
0.333333,1,47.68162
0.333333,1,47.683593
0.333333,1,47.686153
0.333333,1,47.688078
0.333333,1,47.68997
0.333333,1,47.69194
0.333333,1,47.693881
0.333333,1,47.695786
0.333333,1,47.697914
0.333333,1,47.699796
0.333333,1,47.701744
0.333333,1,47.703665
0.333333,1,47.705631
0.333333,1,47.707567
0.333333,1,47.709647
0.333333,1,47.711489
0.333333,1,47.713348
0.333333,1,47.71539
0.333333,1,47.717406
0.333333,1,47.719415
0.333333,1,47.72895
0.333333,1,47.730981
0.333333,1,47.732885
0.333333,1,47.734946
0.333333,1,47.736847
0.333333,1,47.738825
0.333333,1,47.740933
0.333333,1,47.742955
0.333333,1,47.744916
0.333333,1,47.746928
0.333333,1,47.748868
0.333333,1,47.75088
0.333333,1,47.752936
0.333333,1,47.75495
0.333333,1,47.756942
0.333333,1,47.758972
0.333333,1,47.760972
0.333333,1,47.762955
0.333333,1,47.76506
0.333333,1,47.767123
0.333333,1,47.769122
0.333333,1,47.771174
0.333333,1,47.773092
0.333333,1,47.775092
0.333333,1,47.777197
0.333333,1,47.779135
0.333333,1,47.781054
0.333333,1,47.783019
0.333333,1,47.784919
0.333333,1,47.786846
0.333333,1,47.788917
0.333333,1,47.790836
0.333333,1,47.792797
0.333333,1,47.794882
0.333333,1,47.796847
0.333333,1,47.798806
0.333333,1,47.800829
0.333333,1,47.802877
0.333333,1,47.804881
0.333333,1,47.806834
0.333333,1,47.808802
0.333333,1,47.81079
0.333333,1,47.812976
0.333333,1,47.815056
0.333333,1,47.817021
0.333333,1,47.819028
0.333333,1,47.821009
0.333333,1,47.823069
0.333333,1,47.8252
0.333333,1,47.82724
0.333333,1,47.829207
0.333333,1,47.831216
0.333333,1,47.833127
0.333333,1,47.835163
0.333333,1,47.837817
0.333333,1,47.83979
0.333333,1,47.841705
0.333333,1,47.843689
0.333333,1,47.84554
0.333333,1,47.847463
0.333333,1,47.849538
0.333333,1,47.85142
0.333333,1,47.853234
0.333333,1,47.855115
0.333333,1,47.857003
0.333333,1,47.858913
0.333333,1,47.860942
0.333333,1,47.862818
0.333333,1,47.864696
0.333333,1,47.866678
0.333333,1,47.868581
0.333333,1,47.870639
0.333333,1,47.894181
0.333333,1,47.896546
0.333333,1,47.898592
0.333333,1,47.900502
0.333333,1,47.902549
0.333333,1,47.904492
0.333333,1,47.90669
0.333333,1,47.908676
0.333333,1,47.910668
0.333333,1,47.91268
0.333333,1,47.914741
0.333333,1,47.916764
0.333333,1,47.918937
0.333333,1,47.920974
0.333333,1,47.923064
0.333333,1,47.925027
0.333333,1,47.926967
0.333333,1,47.928923
0.333333,1,47.931001
0.333333,1,47.93293
0.333333,1,47.934927
0.333333,1,47.936857
0.333333,1,47.938875
0.333333,1,47.940851
0.333333,1,47.94306
0.333333,1,47.945011
0.333333,1,47.947032
0.333333,1,47.948979
0.333333,1,47.950969
0.333333,1,47.952937
0.333333,1,47.955096
0.333333,1,47.957034
0.333333,1,47.958899
0.333333,1,47.960777
0.333333,1,47.962815
0.333333,1,47.964713
0.333333,1,47.966864
0.333333,1,47.968787
0.333333,1,47.970728
0.333333,1,47.97259
0.333333,1,47.974513
0.333333,1,47.976441
0.333333,1,47.978566
0.333333,1,47.980449
0.333333,1,47.982465
0.333333,1,47.984383
0.333333,1,47.986375
0.333333,1,47.988358
0.333333,1,47.990529
0.333333,1,47.992495
0.333333,1,47.994505
0.333333,1,47.996488
0.333333,1,47.998523
0.333333,1,48.000489
0.333333,1,48.003135
0.333333,1,48.005058
0.333333,1,48.007023
0.333333,1,48.009022
0.333333,1,48.01106
0.333333,1,48.012978
0.333333,1,48.015089
0.333333,1,48.017089
0.333333,1,48.019074
0.333333,1,48.021015
0.333333,1,48.023002
0.333333,1,48.024933
0.333333,1,48.02708
0.333333,1,48.02903
0.333333,1,48.031039
0.333333,1,48.032962
0.333333,1,48.034971
0.333333,1,48.03691
0.333333,1,48.039011
0.333333,1,48.040946
0.333333,1,48.042896
0.333333,1,48.044842
0.333333,1,48.046849
0.333333,1,48.048774
0.333333,1,48.050893
0.333333,1,48.052794
0.333333,1,48.054805
0.333333,1,48.05669
0.333333,1,48.058688
0.333333,1,48.060593
0.333333,1,48.062656
0.333333,1,48.064588
0.333333,1,48.066572
0.333333,1,48.068486
0.333333,1,48.070471
0.333333,1,48.072376
0.333333,1,48.074578
0.333333,1,48.076524
0.333333,1,48.078624
0.333333,1,48.080539
0.333333,1,48.082538
0.333333,1,48.084499
0.333333,1,48.086576
0.333333,1,48.088501
0.333333,1,48.090477
0.333333,1,48.092433
0.333333,1,48.094365
0.333333,1,48.096262
0.333333,1,48.098336
0.333333,1,48.100194
0.333333,1,48.102185
0.333333,1,48.10416
0.333333,1,48.10614
0.333333,1,48.108059
0.333333,1,48.110229
0.333333,1,48.112117
0.333333,1,48.114007
0.333333,1,48.11596
0.333333,1,48.118041
0.333333,1,48.120065
0.333333,1,48.122108
0.333333,1,48.124007
0.333333,1,48.126021
0.333333,1,48.128032
0.333333,1,48.13002
0.333333,1,48.13192
0.333333,1,48.134069
0.333333,1,48.13607
0.333333,1,48.137997
0.333333,1,48.139956
0.333333,1,48.141965
0.333333,1,48.143891
0.333333,1,48.146458
0.333333,1,48.148439
0.333333,1,48.171048
0.333333,1,48.173307
0.333333,1,48.175241
0.333333,1,48.177116
0.333333,1,48.179016
0.333333,1,48.181095
0.333333,1,48.183039
0.333333,1,48.184924
0.333333,1,48.186825
0.333333,1,48.188691
0.333333,1,48.190639
0.333333,1,48.192717
0.333333,1,48.194694
0.333333,1,48.196596
0.333333,1,48.19857
0.333333,1,48.200505
0.333333,1,48.202443
0.333333,1,48.204428
0.333333,1,48.206397
0.333333,1,48.208289
0.333333,1,48.210245
0.333333,1,48.212157
0.333333,1,48.214091
0.333333,1,48.216149
0.333333,1,48.218083
0.333333,1,48.219965
0.333333,1,48.221846
0.333333,1,48.223789
0.333333,1,48.225822
0.333333,1,48.227882
0.333333,1,48.229832
0.333333,1,48.231702
0.333333,1,48.233666
0.333333,1,48.235571
0.333333,1,48.237432
0.333333,1,48.239523
0.333333,1,48.241416
0.333333,1,48.243364
0.333333,1,48.245241
0.333333,1,48.24717
0.333333,1,48.249067
0.333333,1,48.251087
0.333333,1,48.252896
0.333333,1,48.254747
0.333333,1,48.256572
0.333333,1,48.258422
0.333333,1,48.26031
0.333333,1,48.262277
0.333333,1,48.264127
0.333333,1,48.266006
0.333333,1,48.268017
0.333333,1,48.269891
0.333333,1,48.271769
0.333333,1,48.273756
0.333333,1,48.275709
0.333333,1,48.277542
0.333333,1,48.279433
0.333333,1,48.281309
0.333333,1,48.28328
0.333333,1,48.285312
0.333333,1,48.287244
0.333333,1,48.289114
0.333333,1,48.291013
0.333333,1,48.292867
0.333333,1,48.294736
0.333333,1,48.296702
0.333333,1,48.29855
0.333333,1,48.300369
0.333333,1,48.302195
0.333333,1,48.304045
0.333333,1,48.305894
0.333333,1,48.308384
0.333333,1,48.310232
0.333333,1,48.31207
0.333333,1,48.313918
0.333333,1,48.315768
0.333333,1,48.317733
0.333333,1,48.319705
0.333333,1,48.321624
0.333333,1,48.323527
0.333333,1,48.325374
0.333333,1,48.327232
0.333333,1,48.329046
0.333333,1,48.330993
0.333333,1,48.332825
0.333333,1,48.334659
0.333333,1,48.336496
0.333333,1,48.338372
0.333333,1,48.340213
0.333333,1,48.342202
0.333333,1,48.344105
0.333333,1,48.345977
0.333333,1,48.347892
0.333333,1,48.349821
0.333333,1,48.351737
0.333333,1,48.353745
0.333333,1,48.35568
0.333333,1,48.357557
0.333333,1,48.359475
0.333333,1,48.361325
0.333333,1,48.36328
0.333333,1,48.365351
0.333333,1,48.36722
0.333333,1,48.369117
0.333333,1,48.371044
0.333333,1,48.37287
0.333333,1,48.374744
0.333333,1,48.376737
0.333333,1,48.378565
0.333333,1,48.380413
0.333333,1,48.382257
0.333333,1,48.384089
0.333333,1,48.38598
0.333333,1,48.387993
0.333333,1,48.389884
0.333333,1,48.391775
0.333333,1,48.393719
0.333333,1,48.395577
0.333333,1,48.397422
0.333333,1,48.399462
0.333333,1,48.401284
0.333333,1,48.403132
0.333333,1,48.40496
0.333333,1,48.40689
0.333333,1,48.40873
0.333333,1,48.410784
0.333333,1,48.412645
0.333333,1,48.414601
0.333333,1,48.437351
0.333333,1,48.439833
0.333333,1,48.441849
0.333333,1,48.443774
0.333333,1,48.445899
0.333333,1,48.447834
0.333333,1,48.449778
0.333333,1,48.451644
0.333333,1,48.453622
0.333333,1,48.455593
0.333333,1,48.457693
0.333333,1,48.459578
0.333333,1,48.461655
0.333333,1,48.463699
0.333333,1,48.465697
0.333333,1,48.46758
0.333333,1,48.470294
0.333333,1,48.472205
0.333333,1,48.474148
0.333333,1,48.475998
0.333333,1,48.477876
0.333333,1,48.479829
0.333333,1,48.481886
0.333333,1,48.483809
0.333333,1,48.485754
0.333333,1,48.487772
0.333333,1,48.489732
0.333333,1,48.491625
0.333333,1,48.493714
0.333333,1,48.495682
0.333333,1,48.497626
0.333333,1,48.499537
0.333333,1,48.501434
0.333333,1,48.503411
0.333333,1,48.505422
0.333333,1,48.507349
0.333333,1,48.509265
0.333333,1,48.51123
0.333333,1,48.513212
0.333333,1,48.515173
0.333333,1,48.517215
0.333333,1,48.519235
0.333333,1,48.521152
0.333333,1,48.523164
0.333333,1,48.525078
0.333333,1,48.527016
0.333333,1,48.529082
0.333333,1,48.531026
0.333333,1,48.532887
0.333333,1,48.534852
0.333333,1,48.536782
0.333333,1,48.538755
0.333333,1,48.540745
0.333333,1,48.54268
0.333333,1,48.544628
0.333333,1,48.54661
0.333333,1,48.548561
0.333333,1,48.550487
0.333333,1,48.552562
0.333333,1,48.554545
0.333333,1,48.556421
0.333333,1,48.558371
0.333333,1,48.560303
0.333333,1,48.562345
0.333333,1,48.5644
0.333333,1,48.566458
0.333333,1,48.568382
0.333333,1,48.570316
0.333333,1,48.572217
0.333333,1,48.574165
0.333333,1,48.576231
0.333333,1,48.578152
0.333333,1,48.580082
0.333333,1,48.582065
0.333333,1,48.583966
0.333333,1,48.585994
0.333333,1,48.588157
0.333333,1,48.590121
0.333333,1,48.592074
0.333333,1,48.593985
0.333333,1,48.595887
0.333333,1,48.597871
0.333333,1,48.599882
0.333333,1,48.601908
0.333333,1,48.603758
0.333333,1,48.605614
0.333333,1,48.60749
0.333333,1,48.609375
0.333333,1,48.611746
0.333333,1,48.613638
0.333333,1,48.615594
0.333333,1,48.617472
0.333333,1,48.619375
0.333333,1,48.621245
0.333333,1,48.623285
0.333333,1,48.62512
0.333333,1,48.62702
0.333333,1,48.628881
0.333333,1,48.630769
0.333333,1,48.632614
0.333333,1,48.634732
0.333333,1,48.636568
0.333333,1,48.638432
0.333333,1,48.640293
0.333333,1,48.642182
0.333333,1,48.644023
0.333333,1,48.646088
0.333333,1,48.647929
0.333333,1,48.649838
0.333333,1,48.651711
0.333333,1,48.653595
0.333333,1,48.655499
0.333333,1,48.65759
0.333333,1,48.659458
0.333333,1,48.661307
0.333333,1,48.663207
0.333333,1,48.665077
0.333333,1,48.667003
0.333333,1,48.669018
0.333333,1,48.670868
0.333333,1,48.672721
0.333333,1,48.674621
0.333333,1,48.676512
0.333333,1,48.67848
0.333333,1,48.680464
0.333333,1,48.682347
0.333333,1,48.684201
0.333333,1,48.686127
0.333333,1,48.708853
0.333333,1,48.711177
0.333333,1,48.713148
0.333333,1,48.715454
0.333333,1,48.717294
0.333333,1,48.719245
0.333333,1,48.721112
0.333333,1,48.723081
0.333333,1,48.725026
0.333333,1,48.727199
0.333333,1,48.729132
0.333333,1,48.731058
0.333333,1,48.73297
0.333333,1,48.734947
0.333333,1,48.736902
0.333333,1,48.739011
0.333333,1,48.740963
0.333333,1,48.74296
0.333333,1,48.74493
0.333333,1,48.746869
0.333333,1,48.748836
0.333333,1,48.750935
0.333333,1,48.752815
0.333333,1,48.754835
0.333333,1,48.75681
0.333333,1,48.758815
0.333333,1,48.760712
0.333333,1,48.762863
0.333333,1,48.764797
0.333333,1,48.766772
0.333333,1,48.76867
0.333333,1,48.770665
0.333333,1,48.772581
0.333333,1,48.775092
0.333333,1,48.776965
0.333333,1,48.779016
0.333333,1,48.780974
0.333333,1,48.782928
0.333333,1,48.784852
0.333333,1,48.786942
0.333333,1,48.788842
0.333333,1,48.790841
0.333333,1,48.792699
0.333333,1,48.794716
0.333333,1,48.796649
0.333333,1,48.798679
0.333333,1,48.800527
0.333333,1,48.802464
0.333333,1,48.804447
0.333333,1,48.806364
0.333333,1,48.808299
0.333333,1,48.810457
0.333333,1,48.812304
0.333333,1,48.814237
0.333333,1,48.816194
0.333333,1,48.81816
0.333333,1,48.820121
0.333333,1,48.822542
0.333333,1,48.824472
0.333333,1,48.826507
0.333333,1,48.82843
0.333333,1,48.830386
0.333333,1,48.832299
0.333333,1,48.834344
0.333333,1,48.836259
0.333333,1,48.838249
0.333333,1,48.840164
0.333333,1,48.842145
0.333333,1,48.844113
0.333333,1,48.846174
0.333333,1,48.848091
0.333333,1,48.85007
0.333333,1,48.852001
0.333333,1,48.85391
0.333333,1,48.855818
0.333333,1,48.857882
0.333333,1,48.859826
0.333333,1,48.861814
0.333333,1,48.863764
0.333333,1,48.865758
0.333333,1,48.867678
0.333333,1,48.869806
0.333333,1,48.871833
0.333333,1,48.873802
0.333333,1,48.87575
0.333333,1,48.877674
0.333333,1,48.87966
0.333333,1,48.881761
0.333333,1,48.883784
0.333333,1,48.885739
0.333333,1,48.887687
0.333333,1,48.889713
0.333333,1,48.891611
0.333333,1,48.89365
0.333333,1,48.8956
0.333333,1,48.897547
0.333333,1,48.899446
0.333333,1,48.90143
0.333333,1,48.90341
0.333333,1,48.905498
0.333333,1,48.907457
0.333333,1,48.909436
0.333333,1,48.911419
0.333333,1,48.913436
0.333333,1,48.915375
0.333333,1,48.918028
0.333333,1,48.919872
0.333333,1,48.92183
0.333333,1,48.923788
0.333333,1,48.925809
0.333333,1,48.927756
