#{"t_start": 1673978156.207302, "env_id": "WurtzReact-v1"}
r,l,t
0.084561,50,1123.268866
0.085049,50,1126.079454
0.082216,50,1128.884876
0.08397,50,1131.691924
0.082241,50,1134.498099
0.084808,50,1137.309713
0.094022,50,1140.114489
0.096841,50,1142.926233
0.099164,50,1145.728784
0.094706,50,1148.539817
0.108927,50,1151.346889
0.100848,50,1154.155862
0.102361,50,1156.961052
0.096079,50,1159.769585
0.104875,50,1162.577246
0.095853,50,1165.383189
0.093029,50,1168.192335
0.048516,50,1171.008532
0.035356,50,1173.828992
0.022576,50,1176.648511
0.034323,50,1179.460829
0.025363,50,1182.273905
0.036005,50,1185.086621
0.030512,50,1187.89486
0.032438,50,1190.717425
0.045704,50,1193.530713
0.038986,50,1196.344894
0.051198,50,1199.157203
0.025065,50,1201.972224
0.048129,50,1204.781494
0.051596,50,1207.589791
0.037456,50,1210.397492
0.039407,50,1213.212949
0.046898,50,1216.033564
0.053387,50,1218.840735
0.054239,50,1221.649472
0.059308,50,1224.454097
0.050002,50,1227.267163
0.055404,50,1230.07971
0.054025,50,1232.897767
0.07623,50,1235.712556
0.065594,50,1238.533677
0.075362,50,1241.350497
0.072611,50,1244.174771
0.072961,50,1246.994175
0.075724,50,1249.822103
0.076896,50,1252.641844
0.080064,50,1255.459158
0.085479,50,1258.285288
0.088899,50,1261.105136
0.084913,50,1263.920109
0.084753,50,1266.737809
0.081365,50,1269.55236
0.086586,50,1272.369009
0.084926,50,1275.183671
0.081302,50,1277.997001
0.079022,50,1280.815685
0.085606,50,1283.635928
0.08026,50,1286.454372
0.085625,50,1289.278832
0.082976,50,1292.097231
0.087257,50,1294.922613
0.090379,50,1297.738167
0.088466,50,1300.560908
0.086286,50,1303.437878
0.087509,50,1306.357647
0.088637,50,1309.163955
0.09058,50,1311.980637
0.087683,50,1314.787073
0.091927,50,1317.603954
0.085399,50,1320.411246
0.090948,50,1323.223308
0.087225,50,1326.028631
0.088183,50,1328.840955
0.087178,50,1331.646944
0.086783,50,1334.46259
0.086804,50,1337.277527
0.084411,50,1340.09062
0.088871,50,1342.896697
0.085053,50,1345.703048
0.085743,50,1348.509202
0.084671,50,1351.321141
0.099741,50,1354.128535
0.100524,50,1356.934439
0.086378,50,1359.794156
0.019778,50,1362.61764
0.037951,50,1365.423313
0.058394,50,1368.225211
0.057756,50,1371.022267
0.075677,50,1373.832183
0.070708,50,1376.650511
0.071375,50,1379.470428
0.058415,50,1382.288825
0.062494,50,1385.112732
0.067678,50,1387.931919
0.057687,50,1390.756351
0.053367,50,1393.58894
0.046382,50,1396.432551
0.060326,50,1399.252533
0.056405,50,1402.080226
0.062893,50,1404.901371
0.067858,50,1407.717964
0.064723,50,1410.536466
0.07277,50,1413.356047
0.066456,50,1416.176379
