#{"t_start": 1674007728.5418468, "env_id": "WurtzDistill-v1"}
r,l,t
0.2,1,75.316325
0.2,1,75.317841
0.2,1,75.31935
0.2,1,75.325525
0.2,1,75.32709
0.2,1,75.328617
0.2,1,75.330131
0.2,1,75.331643
0.2,1,75.333183
0.2,1,75.334698
0.2,1,75.336219
0.2,1,75.337739
0.2,1,75.33926
0.2,1,75.340946
0.2,1,75.342464
0.2,1,75.343988
0.2,1,75.345502
0.2,1,75.347015
0.2,1,75.348536
0.2,1,75.350049
0.2,1,75.351562
0.2,1,75.353088
0.2,1,75.354603
0.2,1,75.356128
0.2,1,75.357641
0.2,1,75.359152
0.2,1,75.360678
0.2,1,75.362192
0.2,1,75.363716
0.2,1,75.365376
0.2,1,75.366892
0.2,1,75.36841
0.2,1,75.369923
0.2,1,75.371437
0.2,1,75.372957
0.2,1,75.374472
0.2,1,75.375992
0.2,1,75.377506
0.2,1,75.379025
0.2,1,75.380542
0.2,1,75.382062
0.2,1,75.383576
0.2,1,75.385097
0.2,1,75.386613
0.2,1,75.388273
0.2,1,75.389786
0.2,1,75.391301
0.2,1,75.392814
0.2,1,75.394329
0.2,1,75.395846
0.2,2,75.406539
0.2,1,75.408066
0.2,1,75.409584
0.2,1,75.411097
0.2,1,75.412624
0.2,1,75.414138
0.2,1,75.415657
0.2,1,75.417178
0.2,1,75.418696
0.2,1,75.420368
0.2,1,75.421884
0.2,1,75.423397
0.2,1,75.424922
0.2,1,75.42644
0.2,1,75.427962
0.2,1,75.429482
0.2,1,75.430996
0.2,1,75.432519
0.2,1,75.434036
0.2,1,75.435552
0.2,1,75.437078
0.2,1,75.438595
0.2,1,75.440119
0.2,1,75.441637
0.2,1,75.443307
0.2,1,75.444824
0.2,1,75.44634
0.2,1,75.447891
0.2,1,75.449405
0.2,2,75.457394
0.2,1,75.458911
0.2,1,75.460436
0.2,1,75.461954
0.2,1,75.463469
0.2,1,75.464994
0.2,1,75.466514
0.2,1,75.468037
0.2,1,75.469553
0.2,1,75.47107
0.2,1,75.472593
0.2,1,75.474251
0.2,1,75.475768
0.2,1,75.477282
0.2,1,75.478798
0.2,1,75.480319
0.2,1,75.481838
0.2,1,75.483358
0.2,1,75.48488
0.2,1,75.486398
0.2,1,75.487912
0.2,1,75.489433
0.2,1,75.49554
0.2,1,75.497121
0.2,1,75.498647
0.2,1,75.500358
0.2,1,75.501879
0.2,1,75.503397
0.2,1,75.504924
0.2,1,75.50644
0.2,1,75.507971
0.2,1,75.50949
0.2,1,75.511012
0.2,1,75.512539
0.2,1,75.514054
0.2,1,75.515573
0.2,1,75.517097
0.2,1,75.518615
0.2,1,75.520133
0.2,1,75.521652
0.2,1,75.523314
0.2,1,75.524842
0.2,1,75.526356
0.2,1,75.527879
0.2,1,75.529399
0.2,1,75.530914
0.2,1,75.532439
0.2,1,75.533951
0.2,1,75.535467
0.2,1,75.536989
0.2,1,75.538505
0.2,1,75.540029
0.2,1,75.541548
0.2,1,75.543064
0.2,1,75.544587
0.2,1,75.546104
0.2,1,75.54779
0.2,1,75.54932
0.2,1,75.550833
0.2,1,75.552384
0.2,1,75.553917
0.2,1,75.555444
0.2,1,75.556973
0.2,1,75.558502
0.2,1,75.56003
0.2,1,75.561553
0.2,1,75.563077
0.2,1,75.564613
0.2,1,75.566135
0.2,1,75.567658
0.2,1,75.569184
0.2,1,75.571048
0.2,1,75.57258
0.2,1,75.574101
0.2,1,75.57562
0.2,1,75.577143
0.2,1,75.578663
0.2,1,75.580191
0.2,1,75.581713
0.2,1,75.583233
0.2,1,75.58476
0.2,1,75.586282
0.2,1,75.587809
0.2,1,75.589329
0.2,1,75.590852
0.2,1,75.592374
0.2,1,75.594044
0.2,1,75.595563
0.2,1,75.597086
0.2,1,75.598605
0.2,1,75.600131
0.2,1,75.601655
0.2,1,75.603171
0.2,1,75.604699
0.2,1,75.606214
0.2,1,75.607739
0.2,1,75.609295
0.2,1,75.610816
0.2,1,75.612374
0.2,1,75.613903
0.2,1,75.615423
0.2,1,75.616953
0.2,1,75.618623
0.2,1,75.620151
0.2,1,75.621672
0.2,1,75.623192
0.2,1,75.624723
0.2,1,75.626244
0.2,1,75.627806
0.2,1,75.629352
0.2,1,75.63087
0.2,1,75.6324
0.2,1,75.63392
0.2,1,75.635443
0.2,1,75.636975
0.2,1,75.638495
0.2,1,75.640022
0.2,1,75.641692
0.2,1,75.643212
0.2,1,75.644738
0.2,1,75.646261
0.2,1,75.647784
0.2,1,75.653848
0.2,1,75.655423
0.2,1,75.656958
0.2,1,75.658486
0.2,1,75.660025
0.2,1,75.661555
0.2,1,75.663079
0.2,1,75.664614
0.2,1,75.666137
0.2,1,75.667659
0.2,1,75.66934
0.2,1,75.670866
0.2,1,75.6724
0.2,1,75.673928
0.2,1,75.675449
0.2,1,75.676986
0.2,1,75.678509
0.2,1,75.680038
0.2,1,75.68156
0.2,1,75.683086
0.2,1,75.68461
0.2,1,75.68613
0.2,1,75.687651
0.2,1,75.68918
0.2,1,75.690703
0.2,1,75.692385
0.2,1,75.693907
0.2,1,75.695429
0.2,1,75.696957
0.2,1,75.69848
0.2,1,75.70001
0.2,1,75.701537
0.2,1,75.703064
0.2,1,75.70461
0.2,1,75.706136
0.2,1,75.707658
0.2,2,75.715685
0.2,1,75.717222
0.2,1,75.718749
0.2,1,75.720282
0.2,2,75.728509
0.2,1,75.730039
0.2,1,75.731561
0.2,1,75.733098
0.2,1,75.734619
0.2,1,75.736148
0.2,1,75.73768
0.2,1,75.739209
0.2,1,75.740738
0.2,1,75.742258
0.2,1,75.743786
0.2,1,75.745311
0.2,1,75.746831
0.2,1,75.748361
0.2,1,75.749884
0.2,1,75.751412
0.2,1,75.753095
0.2,1,75.754615
0.2,1,75.756142
0.2,1,75.757663
0.2,1,75.759189
0.2,1,75.760721
0.2,1,75.762248
0.2,1,75.763776
0.2,1,75.765303
0.2,1,75.766831
0.2,1,75.768357
0.2,1,75.769883
0.2,1,75.771408
0.2,1,75.772934
0.2,1,75.774458
0.2,1,75.776137
0.2,1,75.777658
0.2,1,75.779185
0.2,1,75.780719
0.2,1,75.782246
0.2,1,75.783781
0.2,1,75.785312
0.2,1,75.786837
0.2,1,75.788365
0.2,1,75.78989
0.2,1,75.79141
0.2,1,75.792938
0.2,1,75.794459
0.2,1,75.795992
0.2,1,75.797513
0.2,1,75.799177
0.2,1,75.800712
0.2,1,75.802233
0.2,1,75.803763
0.2,1,75.805285
0.2,1,75.80681
0.2,1,75.808383
0.2,1,75.809942
0.2,1,75.811465
0.2,1,75.81299
0.2,1,75.814511
0.2,1,75.816038
0.2,1,75.822195
0.2,1,75.823781
0.2,1,75.82531
0.2,1,75.827008
0.2,1,75.828536
0.2,1,75.830053
0.2,1,75.831577
0.2,1,75.833109
0.2,1,75.834634
0.2,1,75.836168
0.2,1,75.837689
0.2,1,75.839217
0.2,1,75.840747
0.2,1,75.842276
0.2,1,75.843801
0.2,1,75.845327
0.2,1,75.846847
0.2,1,75.848386
0.2,1,75.850059
0.2,1,75.851579
0.2,1,75.853108
0.2,1,75.854632
0.2,1,75.856158
0.2,1,75.857682
0.2,1,75.859204
0.2,1,75.860735
0.2,1,75.862262
0.2,1,75.863794
0.2,1,75.865319
0.2,1,75.866839
0.2,1,75.868371
0.2,1,75.869895
0.2,1,75.871415
0.2,1,75.873302
0.2,1,75.87483
0.2,1,75.876359
0.2,1,75.877878
0.2,1,75.879397
0.2,1,75.880925
0.2,1,75.882452
0.2,1,75.883979
0.2,1,75.8855
0.2,1,75.887021
0.2,1,75.888545
0.2,1,75.890067
0.2,1,75.891588
0.2,1,75.893113
0.2,1,75.894631
0.2,1,75.896159
0.2,1,75.897817
0.2,1,75.899331
0.2,1,75.900856
0.2,1,75.902372
0.2,1,75.903897
0.2,1,75.905417
0.2,1,75.906935
0.2,1,75.90846
0.2,1,75.909978
0.2,1,75.911496
0.2,1,75.913023
0.2,1,75.914546
0.2,1,75.916081
0.2,1,75.917604
0.2,1,75.919124
0.2,1,75.92078
0.2,1,75.922298
0.2,1,75.923854
0.2,1,75.9254
0.2,1,75.926921
0.2,1,75.928444
0.2,1,75.929968
0.2,1,75.931485
0.2,1,75.933012
0.2,1,75.93453
0.2,1,75.936057
0.2,1,75.93758
0.2,1,75.939103
0.2,1,75.940629
0.2,1,75.942153
0.2,1,75.943855
0.2,1,75.945371
0.2,1,75.946889
0.2,1,75.94845
0.2,1,75.949972
0.2,1,75.951497
0.2,1,75.953027
0.2,1,75.954549
0.2,1,75.956077
0.2,1,75.957601
0.2,1,75.95912
0.2,1,75.960645
0.2,1,75.962168
0.2,1,75.96369
0.2,1,75.965222
0.2,1,75.966748
0.2,1,75.968418
0.2,1,75.969939
0.2,1,75.971459
0.2,1,75.972986
0.2,1,75.974508
0.2,1,75.980654
0.2,1,75.982233
0.2,1,75.983772
0.2,1,75.985303
0.2,1,75.986825
0.2,1,75.988359
0.2,1,75.989884
0.2,1,75.991408
0.2,1,75.992941
0.2,1,75.994626
0.2,1,75.996157
0.2,1,75.997684
0.2,1,75.999202
0.2,1,76.000735
0.2,1,76.002264
0.2,1,76.003788
0.2,1,76.005315
0.2,1,76.006842
0.2,1,76.008369
0.2,1,76.009891
0.2,1,76.011413
0.2,1,76.012944
0.2,1,76.014465
0.2,1,76.016
0.2,1,76.017524
0.2,1,76.019195
0.2,1,76.020721
0.2,1,76.022242
0.2,1,76.023786
0.2,1,76.025331
0.2,1,76.026848
0.2,1,76.028379
0.2,1,76.029901
0.2,1,76.031424
0.2,2,76.039418
0.2,1,76.040954
0.2,1,76.042481
0.2,1,76.044014
0.2,1,76.04554
0.2,1,76.047064
0.2,1,76.048738
0.2,1,76.050262
0.2,1,76.051798
0.2,1,76.053364
0.2,1,76.054887
0.2,1,76.056416
0.2,1,76.057941
0.2,1,76.059462
0.2,1,76.060985
0.2,1,76.062508
0.2,1,76.064033
0.2,1,76.065558
0.2,1,76.067083
0.2,1,76.068608
0.2,1,76.07013
0.2,1,76.071811
0.2,1,76.073335
0.2,1,76.074855
0.2,1,76.076382
0.2,1,76.077905
0.2,1,76.079436
0.2,1,76.080966
0.2,1,76.082558
0.2,1,76.084099
0.2,1,76.085621
0.2,1,76.087137
0.2,1,76.08867
0.2,1,76.09019
0.2,1,76.091704
0.2,1,76.093245
0.2,1,76.094768
0.2,1,76.096449
0.2,1,76.097972
0.2,1,76.099495
0.2,1,76.101029
0.2,1,76.102553
0.2,1,76.104091
0.2,1,76.105612
0.2,1,76.107132
0.2,1,76.108716
0.2,1,76.110243
0.2,1,76.111804
0.2,1,76.113329
0.2,1,76.114852
0.2,1,76.116383
0.2,1,76.117913
0.2,1,76.119585
0.2,1,76.121143
0.2,1,76.12266
0.2,1,76.124185
0.2,1,76.125708
0.2,1,76.127232
0.2,1,76.128798
0.2,1,76.130322
0.2,1,76.131888
0.2,1,76.133413
0.2,1,76.134934
0.2,1,76.136502
0.2,1,76.138021
0.2,1,76.144377
0.2,1,76.145947
0.2,1,76.147475
0.2,1,76.149002
0.2,1,76.150523
0.2,1,76.152059
0.2,1,76.153585
0.2,1,76.155107
0.2,1,76.15664
0.2,1,76.158165
0.2,1,76.159696
0.2,1,76.161225
0.2,1,76.162748
0.2,1,76.16428
0.2,1,76.165805
0.2,1,76.167326
0.2,1,76.16919
0.2,1,76.170708
0.2,1,76.172237
0.2,1,76.173762
0.2,1,76.17528
0.2,1,76.176805
0.2,1,76.178328
0.2,1,76.179856
0.2,1,76.18138
0.2,1,76.1829
0.2,1,76.184425
0.2,1,76.185952
0.2,1,76.187469
0.2,1,76.188995
0.2,1,76.190516
0.2,1,76.192192
0.2,1,76.193712
0.2,1,76.195234
0.2,1,76.196759
0.2,1,76.198275
0.2,1,76.199834
0.2,1,76.201356
0.2,1,76.202876
0.2,1,76.204403
0.2,1,76.205926
0.2,1,76.207448
0.2,1,76.208975
0.2,1,76.210501
0.2,1,76.212026
0.2,1,76.21355
0.2,2,76.224538
0.2,1,76.226099
0.2,1,76.227621
0.2,1,76.229151
0.2,1,76.230676
0.2,1,76.232203
0.2,1,76.233729
0.2,1,76.235251
0.2,1,76.236778
0.2,1,76.2383
0.2,1,76.239826
0.2,1,76.241352
0.2,1,76.242875
0.2,1,76.244405
0.2,1,76.245927
0.2,1,76.2476
0.2,1,76.249131
0.2,1,76.250654
0.2,1,76.25218
0.2,1,76.253705
0.2,1,76.255223
0.2,1,76.256751
0.2,1,76.258277
0.2,1,76.259802
0.2,1,76.261326
0.2,1,76.262849
0.2,1,76.264377
0.2,1,76.265904
0.2,1,76.267426
0.2,1,76.268959
0.2,1,76.270486
0.2,1,76.272159
0.2,2,76.280218
0.2,1,76.281748
0.2,1,76.283276
0.2,1,76.284811
0.2,1,76.286336
0.2,1,76.287867
0.2,1,76.289394
0.2,1,76.290915
0.2,1,76.292444
0.2,1,76.293966
0.2,1,76.29549
0.2,1,76.297022
0.2,1,76.298544
0.2,1,76.30007
0.2,1,76.301734
0.2,1,76.303256
0.2,1,76.304783
0.2,1,76.30631
0.2,1,76.307839
0.2,1,76.309368
0.2,1,76.315534
0.2,1,76.317121
0.2,1,76.318652
0.2,1,76.320187
0.2,1,76.321716
0.2,1,76.323244
0.2,1,76.324777
0.2,1,76.326298
0.2,1,76.327829
0.2,1,76.329513
0.2,1,76.33103
0.2,1,76.332557
0.2,1,76.334085
0.2,1,76.335608
0.2,1,76.337137
0.2,1,76.338659
0.2,1,76.340185
0.2,1,76.341709
0.2,1,76.343233
0.2,1,76.344761
0.2,1,76.346279
0.2,1,76.347809
0.2,1,76.349334
0.2,1,76.350856
0.2,1,76.352528
0.2,2,76.360619
0.2,1,76.362143
0.2,1,76.363668
0.2,1,76.365193
0.2,1,76.366713
0.2,1,76.368241
0.2,1,76.369766
0.2,1,76.371293
0.2,1,76.37282
0.2,1,76.374346
0.2,1,76.375881
0.2,1,76.377402
0.2,1,76.378922
0.2,1,76.380461
0.2,1,76.382133
0.2,1,76.383656
0.2,1,76.385183
0.2,1,76.386702
0.2,1,76.388229
0.2,1,76.389749
0.2,1,76.391268
0.2,1,76.392788
0.2,1,76.394313
0.2,1,76.395841
0.2,1,76.397366
0.2,1,76.398883
0.2,1,76.400412
0.2,1,76.401936
0.2,1,76.403461
0.2,1,76.404991
0.2,1,76.406666
0.2,1,76.408193
0.2,1,76.409709
0.2,1,76.411229
0.2,1,76.412752
0.2,1,76.414268
0.2,1,76.415793
0.2,1,76.417315
0.2,1,76.418837
0.2,1,76.420365
0.2,1,76.421885
0.2,1,76.423402
0.2,1,76.42493
0.2,1,76.426451
0.2,1,76.427978
0.2,1,76.429654
0.2,1,76.431175
0.2,1,76.432702
0.2,1,76.434222
0.2,1,76.435749
0.2,1,76.437322
0.2,1,76.438843
0.2,1,76.440375
0.2,1,76.441899
0.2,1,76.443423
0.2,1,76.444988
0.2,1,76.446513
0.2,1,76.448089
0.2,1,76.449619
0.2,1,76.451146
0.2,1,76.452844
0.2,1,76.45437
0.2,1,76.455896
0.2,1,76.457418
0.2,1,76.45894
0.2,1,76.460467
0.2,1,76.461988
0.2,1,76.463504
0.2,1,76.465029
0.2,1,76.466553
0.2,1,76.46808
0.2,1,76.4696
0.2,1,76.471121
0.2,1,76.472651
0.2,1,76.479226
0.2,1,76.480807
0.2,1,76.482331
0.2,1,76.48386
0.2,1,76.485382
0.2,1,76.486908
0.2,1,76.488448
0.2,1,76.489973
0.2,1,76.491497
0.2,1,76.493028
0.2,1,76.494558
0.2,1,76.496089
0.2,1,76.497617
0.2,1,76.499141
0.2,1,76.500674
0.2,1,76.502191
0.2,1,76.503867
0.2,1,76.505383
0.2,1,76.506899
0.2,1,76.508421
0.2,1,76.509946
0.2,1,76.511463
0.2,1,76.512989
0.2,1,76.514511
0.2,1,76.516032
0.2,1,76.517556
0.2,1,76.519074
0.2,1,76.520601
0.2,1,76.522125
0.2,1,76.523648
0.2,1,76.525175
0.2,1,76.526844
0.2,1,76.528372
0.2,1,76.529888
0.2,1,76.531404
0.2,1,76.532929
0.2,1,76.534449
0.2,1,76.535976
0.2,1,76.537502
0.2,1,76.53902
0.2,1,76.540549
0.2,1,76.54207
0.2,1,76.543586
0.2,1,76.545117
0.2,1,76.546646
0.2,1,76.548178
0.2,1,76.549851
0.2,1,76.551373
0.2,1,76.552928
0.2,1,76.554491
0.2,1,76.556018
0.2,1,76.557542
0.2,1,76.559067
0.2,1,76.560597
0.2,1,76.562122
0.2,1,76.56364
0.2,1,76.565173
0.2,1,76.566695
0.2,1,76.568224
0.2,1,76.569747
0.2,1,76.571268
0.2,1,76.57295
0.2,1,76.574474
0.2,1,76.576004
0.2,1,76.577526
0.2,1,76.579051
0.2,1,76.580582
0.2,1,76.58211
0.2,1,76.583633
0.2,1,76.585159
0.2,1,76.586682
0.2,1,76.588213
0.2,1,76.58974
0.2,1,76.59126
0.2,1,76.592791
0.2,1,76.594312
0.2,1,76.595845
0.2,1,76.597518
0.2,1,76.599039
0.2,1,76.600569
0.2,1,76.602094
0.2,1,76.603616
0.2,1,76.605142
0.2,1,76.60667
0.2,1,76.608194
0.2,1,76.609719
0.2,1,76.611242
0.2,1,76.612768
0.2,1,76.614291
0.2,1,76.61582
0.2,1,76.617345
0.2,1,76.618869
0.2,1,76.620547
0.2,1,76.622066
0.2,1,76.623592
0.2,1,76.625122
0.2,1,76.626644
0.2,1,76.628176
0.2,1,76.6297
0.2,1,76.631229
0.2,1,76.637402
0.2,1,76.638981
0.2,2,76.646998
0.2,1,76.648536
0.2,1,76.650061
0.2,1,76.65159
0.2,1,76.653296
0.2,1,76.654824
0.2,1,76.656349
0.2,1,76.657871
0.2,1,76.659395
0.2,1,76.660932
0.2,1,76.662457
0.2,1,76.663986
0.2,1,76.665515
0.2,1,76.667034
0.2,1,76.668567
0.2,1,76.670094
0.2,1,76.671616
0.2,1,76.673144
0.2,1,76.674672
0.2,1,76.6762
0.2,1,76.677874
0.2,1,76.679394
0.2,1,76.680923
0.2,1,76.682447
0.2,1,76.683977
0.2,1,76.6855
0.2,1,76.687019
0.2,1,76.688548
0.2,1,76.690065
0.2,1,76.691589
0.2,1,76.693122
0.2,1,76.694641
0.2,1,76.696178
0.2,1,76.697701
0.2,1,76.699225
0.2,1,76.700934
0.2,1,76.702457
0.2,1,76.704022
0.2,1,76.705546
0.2,1,76.707066
0.2,1,76.708593
0.2,1,76.710114
0.2,1,76.711635
0.2,1,76.713161
0.2,1,76.714682
0.2,1,76.716213
0.2,1,76.717735
0.2,1,76.71926
0.2,1,76.720786
0.2,1,76.722307
0.2,1,76.723991
0.2,1,76.725509
0.2,1,76.72703
0.2,1,76.728553
0.2,1,76.730071
0.2,1,76.731592
0.2,1,76.733119
0.2,1,76.734645
0.2,1,76.736173
0.2,1,76.737698
0.2,1,76.73922
0.2,1,76.740747
0.2,1,76.742267
0.2,1,76.743791
0.2,1,76.745317
0.2,1,76.746842
0.2,1,76.74852
0.2,1,76.750046
0.2,1,76.751569
0.2,1,76.753096
0.2,1,76.754621
0.2,1,76.756146
0.2,1,76.757667
0.2,1,76.759186
0.2,1,76.76071
0.2,1,76.762232
0.2,1,76.763754
0.2,1,76.765275
0.2,1,76.766794
0.2,1,76.768325
0.2,1,76.76986
0.2,1,76.771715
0.2,1,76.773233
0.2,1,76.774749
0.2,1,76.776276
0.2,1,76.777797
0.2,1,76.779323
0.2,1,76.780884
0.2,1,76.782407
0.2,1,76.783929
0.2,1,76.785451
0.2,1,76.786976
0.2,1,76.78851
0.2,1,76.790034
0.2,1,76.791559
0.2,1,76.793082
0.2,1,76.794769
0.2,1,76.800964
0.2,1,76.80254
0.2,1,76.804076
0.2,1,76.805603
0.2,1,76.807131
0.2,1,76.808672
0.2,1,76.810204
0.2,1,76.811735
0.2,1,76.81326
0.2,1,76.814783
0.2,1,76.81635
0.2,1,76.817873
0.2,1,76.819401
0.2,1,76.820932
0.2,1,76.822619
0.2,1,76.824154
0.2,1,76.825675
0.2,1,76.827195
0.2,1,76.828727
0.2,1,76.830252
0.2,1,76.831831
0.2,1,76.833369
0.2,1,76.834893
0.2,1,76.836426
0.2,1,76.837955
0.2,1,76.83948
0.2,1,76.841006
0.2,1,76.842531
0.2,1,76.844071
0.2,1,76.845593
0.2,1,76.847263
0.2,1,76.848784
0.2,1,76.850307
0.2,1,76.851841
0.2,2,76.859917
0.2,1,76.861447
0.2,1,76.862971
0.2,1,76.864501
0.2,1,76.866025
0.2,1,76.867551
0.2,1,76.869076
0.2,1,76.870603
0.2,1,76.87213
0.2,1,76.873651
0.2,1,76.875174
0.2,1,76.876856
0.2,1,76.878379
0.2,1,76.879907
0.2,1,76.881429
0.2,1,76.882955
0.2,1,76.884498
0.2,1,76.886022
0.2,1,76.887549
0.2,1,76.889082
0.2,1,76.890603
0.2,1,76.892136
0.2,1,76.893662
0.2,1,76.895181
0.2,1,76.896712
0.2,1,76.898239
0.2,1,76.899926
0.2,1,76.901449
0.2,1,76.902963
0.2,1,76.904484
0.2,1,76.906008
0.2,1,76.907526
0.2,1,76.909057
0.2,1,76.910587
0.2,1,76.912114
0.2,1,76.913641
0.2,1,76.915168
0.2,1,76.916697
0.2,1,76.918223
0.2,1,76.919749
0.2,1,76.921306
0.2,1,76.92283
0.2,1,76.924511
0.2,1,76.926046
0.2,1,76.927593
0.2,1,76.929175
0.2,1,76.930708
0.2,1,76.93227
0.2,1,76.933801
0.2,1,76.935327
0.2,1,76.936891
0.2,1,76.938416
0.2,1,76.939989
0.2,1,76.941512
0.2,1,76.943037
0.2,1,76.944602
0.2,1,76.946125
0.2,1,76.94786
0.2,1,76.949386
0.2,1,76.950911
0.2,1,76.952473
0.2,1,76.953998
0.2,1,76.955519
0.2,1,76.957077
0.2,1,76.958602
0.2,1,76.964888
0.2,1,76.96647
0.2,1,76.96804
0.2,1,76.969569
0.2,1,76.971097
0.2,1,76.972636
0.2,1,76.974331
0.2,1,76.975869
0.2,1,76.977397
0.2,1,76.978922
0.2,1,76.980452
0.2,1,76.981981
0.2,1,76.983505
0.2,1,76.985036
0.2,1,76.986562
0.2,1,76.988095
0.2,1,76.989617
0.2,1,76.991138
0.2,1,76.992666
0.2,1,76.994194
0.2,1,76.995722
0.2,1,76.997249
0.2,1,76.998924
0.2,1,77.000454
0.2,1,77.001981
0.2,1,77.003505
0.2,1,77.005064
0.2,1,77.006588
0.2,1,77.008122
0.2,1,77.009649
0.2,1,77.011172
0.2,1,77.012703
0.2,1,77.014231
0.2,1,77.015765
0.2,1,77.017325
0.2,1,77.01885
0.2,1,77.020376
0.2,1,77.022051
0.2,1,77.023573
0.2,1,77.025098
0.2,1,77.026619
0.2,1,77.028148
0.2,1,77.02967
0.2,1,77.031193
0.2,1,77.032723
0.2,1,77.034248
0.2,1,77.035783
0.2,1,77.037313
0.2,1,77.038837
0.2,1,77.040364
0.2,1,77.041897
0.2,1,77.043426
0.2,1,77.045116
0.2,1,77.04664
0.2,1,77.04816
0.2,1,77.04968
0.2,1,77.051204
0.2,1,77.052753
0.2,1,77.05432
0.2,1,77.055852
0.2,1,77.057376
0.2,1,77.0589
0.2,1,77.060433
0.2,1,77.061954
0.2,1,77.06348
0.2,1,77.065011
0.2,1,77.066535
0.2,1,77.068074
0.2,1,77.069925
0.2,1,77.071443
0.2,1,77.072968
0.2,1,77.074497
0.2,1,77.076029
0.2,1,77.077554
0.2,1,77.079081
0.2,1,77.080611
0.2,1,77.082136
0.2,1,77.083656
0.2,1,77.085186
0.2,1,77.086711
0.2,1,77.088239
0.2,1,77.08976
0.2,1,77.091279
0.2,1,77.092952
0.2,1,77.094471
0.2,1,77.095995
0.2,1,77.09751
0.2,1,77.099031
0.2,1,77.100592
0.2,1,77.102115
0.2,1,77.103637
0.2,1,77.105175
0.2,1,77.106697
0.2,1,77.108271
0.2,1,77.109794
0.2,1,77.111314
0.2,1,77.112893
0.2,1,77.114413
0.2,1,77.116099
0.2,1,77.117624
0.2,1,77.123857
0.2,1,77.125433
0.2,1,77.126961
0.2,1,77.128496
0.2,1,77.130025
0.2,1,77.131549
0.2,1,77.133081
0.2,1,77.13461
0.2,1,77.136146
0.2,1,77.137675
0.2,1,77.139197
0.2,1,77.140729
0.2,1,77.142256
0.2,1,77.143937
0.2,1,77.145461
0.2,1,77.146984
0.2,1,77.148526
0.2,1,77.150048
0.2,1,77.151575
0.2,1,77.15311
0.2,1,77.154638
0.2,1,77.15617
0.2,1,77.157695
0.2,1,77.159219
0.2,1,77.160744
0.2,1,77.162272
0.2,1,77.163804
0.2,1,77.165335
0.2,1,77.166858
0.2,1,77.168537
0.2,1,77.170059
0.2,1,77.171585
0.2,1,77.173113
0.2,1,77.174636
0.2,1,77.176171
0.2,1,77.177695
0.2,1,77.179214
0.2,1,77.180742
0.2,1,77.182265
0.2,1,77.183795
0.2,1,77.185324
0.2,1,77.186846
0.2,1,77.188371
0.2,1,77.189899
0.2,1,77.191569
0.2,1,77.193094
0.2,1,77.194614
0.2,1,77.196138
0.2,1,77.197658
0.2,1,77.199181
0.2,1,77.200713
0.2,1,77.202234
0.2,1,77.203786
0.2,1,77.205321
0.2,1,77.206843
0.2,1,77.208375
0.2,1,77.209897
0.2,1,77.211421
0.2,1,77.212946
0.2,1,77.214627
0.2,1,77.216151
0.2,1,77.217674
0.2,1,77.219196
0.2,1,77.220726
0.2,1,77.222249
0.2,1,77.223776
0.2,1,77.2253
0.2,1,77.226823
0.2,1,77.228352
0.2,1,77.229882
0.2,1,77.231408
0.2,1,77.232936
0.2,1,77.234456
0.2,1,77.235987
0.2,1,77.237512
0.2,1,77.239193
0.2,1,77.240716
0.2,1,77.242235
0.2,1,77.243765
0.2,1,77.245324
0.2,1,77.246838
0.2,1,77.248365
0.2,1,77.249885
0.2,1,77.251405
0.2,1,77.252935
0.2,1,77.254456
0.2,1,77.255983
0.2,1,77.257504
0.2,1,77.259029
0.2,1,77.260563
0.2,1,77.262237
0.2,1,77.263764
0.2,1,77.265287
0.2,1,77.266819
0.2,1,77.268356
0.2,1,77.269881
0.2,1,77.271401
0.2,1,77.272931
0.2,1,77.274451
0.2,1,77.27598
0.2,1,77.282204
0.2,1,77.283786
0.2,1,77.285349
0.2,1,77.286874
0.2,1,77.28859
0.2,1,77.290114
0.2,1,77.291636
0.2,1,77.293167
0.2,1,77.294687
0.2,1,77.296221
0.2,1,77.297745
0.2,1,77.299268
0.2,1,77.300795
0.2,1,77.302321
0.2,1,77.303853
0.2,1,77.305379
0.2,1,77.306903
0.2,1,77.308437
0.2,1,77.309969
0.2,1,77.311494
0.2,1,77.313177
0.2,1,77.314702
0.2,1,77.316234
0.2,1,77.317756
0.2,1,77.319279
0.2,1,77.32081
0.2,1,77.322338
0.2,1,77.32387
0.2,1,77.325397
0.2,1,77.326925
0.2,1,77.328455
0.2,1,77.329978
0.2,1,77.331498
0.2,1,77.333045
0.2,1,77.334565
0.2,1,77.336256
0.2,1,77.33778
0.2,1,77.339297
0.2,1,77.340826
0.2,1,77.34235
0.2,1,77.343883
0.2,1,77.345404
0.2,1,77.346926
0.2,1,77.348452
0.2,1,77.349975
0.2,1,77.351501
0.2,1,77.353031
0.2,1,77.354557
0.2,1,77.356087
0.2,1,77.357616
0.2,1,77.359487
0.2,1,77.361027
0.2,1,77.362546
0.2,1,77.364073
0.2,1,77.365593
0.2,1,77.367119
0.2,1,77.36865
0.2,1,77.370168
0.2,1,77.371693
0.2,1,77.373249
0.2,1,77.374775
0.2,1,77.376332
0.2,1,77.377856
0.2,1,77.379382
0.2,1,77.380913
0.2,1,77.382442
0.2,1,77.384114
0.2,1,77.385637
0.2,1,77.387157
0.2,1,77.38869
0.2,1,77.390213
0.2,1,77.391742
0.2,1,77.393307
0.2,1,77.394827
0.2,1,77.396391
0.2,1,77.397913
